13.6755300208	-6.17477479838	-2.89472920637	1.49214173088	-1.0480658817	-0.524758566987	1.65076139857	-3.93144185413	1.53934191226	4.03102262525	-0.896527736927	-0.460645764938	3.13597991962	
12.7167574437	-9.44263366417	0.338939924052	8.43217172053	9.0529520637	-8.42772575266	6.40364961145	-16.784712061	-1.53532342679	11.5338116254	-15.8576847775	-7.33583138436	14.8242723826	
12.859606209	-12.0022901218	0.387661098213	9.42654127896	9.01295916539	-14.0216751442	-5.36204943221	-23.823082461	-0.35119352696	16.3979363509	-10.8914006024	-11.3726736606	7.60608850128	
12.8737772502	-14.0949270796	0.591731808155	8.38879338611	2.06346929022	-8.31287532184	1.86022570447	-18.5986504813	5.76601393543	17.4418543028	-5.99291771614	-7.07507205129	6.05427725208	
12.9338022902	-12.5829178603	0.952428013821	12.5311313245	1.8720826328	-7.56894315034	9.94552534467	-20.4396627966	-6.23399169019	9.35858051864	-5.37501366164	-7.50881048648	13.0129145164	
12.933987126	-11.1271011976	2.79595029311	14.7270859812	1.07855992576	-12.9424645058	9.03560801103	-15.7465130456	-9.24512519729	7.98696632612	-5.07038244442	-11.356139325	7.82352808281	
12.7379446652	-11.2994134748	0.0988255902757	7.00240103242	4.97426210273	-16.9018475784	5.20458791248	-19.1437243616	-15.7135097843	8.26612524694	-18.021999264	-20.0951206385	-5.47365267228	
12.5788285496	-11.0092212215	0.115117211802	7.20554535606	5.04823249005	-17.8561517644	-1.81021594049	-15.2134350521	-5.50895167538	8.8950576799	-27.1710692541	-12.0082122752	-0.82522036712	
12.6443453625	-9.76715377353	-3.32722419354	13.0567134259	6.38597779159	-20.4033752104	1.59650586297	-8.9998119918	-4.50216720121	16.9751589258	-19.9416954999	-9.06472756829	2.36172546586	
12.7452512378	-11.715604596	-1.03404244499	16.410160424	8.40008772098	-16.2760507664	1.24621420807	-8.16082746636	-1.64776610117	21.4317429335	-6.65674420319	1.03831375471	11.8905234958	
12.7307153726	-13.7242251209	0.358994441526	17.7841015139	13.1369985321	-10.5479619955	4.969060693	-6.04326471497	-5.00610117619	20.8688975436	0.154659730373	9.44091677565	8.14594109797	
12.5910690443	-12.1074980777	0.331152002642	15.7176330424	12.7064322352	-1.00578995103	7.76035529317	-8.19102834683	-2.56412773445	22.2270533013	-3.07511043089	-5.0538133945	7.92650356009	
12.5329234998	-10.4011150453	-0.150302861463	17.1794020824	12.5391312925	-4.19124501973	-1.1706936576	-9.82107881958	-2.06733548957	12.9949641046	-7.31348560839	-10.818831719	7.2948111815	
12.4449992262	-9.37197359857	-1.84798186561	12.6674980564	11.9494077665	-14.6579031366	-8.60675504781	-19.259121212	-5.58625677043	9.5192785651	-13.1993763619	-13.8800987414	2.7197625028	
12.4150094924	-9.95403672954	-3.14154080101	10.6650690695	5.7739902084	-18.0222032052	-13.1492789075	-21.0288636813	-7.95944826228	3.2884444021	-20.5319649897	-15.5543732652	1.09189095784	
12.462488371	-7.88689826486	2.75895770503	11.8838525477	8.61805271066	-15.410750508	-3.82018671598	-18.5546581129	-3.09733356042	23.6629114825	-23.9750467238	-0.376915790145	2.80600472325	
12.4046480738	-9.69811844535	1.54995144494	13.104609995	13.9420004093	-9.23225235947	2.97794830062	-17.3659556168	-2.56995736211	29.1250279677	-18.5645093545	3.5914216954	4.15073501291	
12.3924103869	-11.5892354114	-3.87252772882	11.4640801242	11.8749884388	-5.4907530397	8.8766832519	-13.0334357073	-0.617422796391	19.2971786331	-15.0580038125	-10.0379253009	2.60642652371	
12.5290489408	-11.3233752846	-3.98934923796	13.6675099275	9.54197718263	-12.6463002772	7.59800778441	-13.7474338872	-8.93693225821	8.42958624682	-8.76128744468	-11.8347133457	7.37739770854	
12.5466089832	-11.2108077885	-5.9161637716	12.2004634123	8.77274295541	-17.7521879685	10.2208088138	-13.9162382362	-15.9151807369	4.48469638159	-10.1047385906	-6.70051653993	7.91955689232	
12.3852688286	-10.296573919	-6.62197423081	11.4593331546	11.7009191552	-10.3538966128	10.4168262973	-7.18842861029	-12.2776537596	2.29135191074	-11.990108281	-12.6964987599	7.31453536459	
12.4213554198	-11.0243232601	-12.2342778499	11.0071988966	16.2118461093	-3.28372075804	11.0913487987	-7.65769351847	-7.97578238228	15.008090861	-8.00580944109	-15.9764052313	2.30849935708	
12.3583157353	-10.6790182203	-9.32594852056	17.6735553223	19.9654933488	5.22984071346	10.0268148576	-3.00869761231	-6.288379876	28.2784306025	-0.832232726915	-15.5645583215	4.49716625265	
11.9712508029	-8.00457396786	-4.40670589505	13.3488903777	11.3209424057	3.13807503724	9.02790678314	-12.9056984011	-8.76142288912	28.6336056434	4.41790113212	-14.2277402084	9.16639402198	
11.5876463961	-5.6237278227	-2.25239931443	12.9409963102	8.37308882457	-1.98997981733	8.89337988773	-6.41141407839	-1.70202790297	14.3535985142	-6.04584594866	-16.0225495656	2.40341193185	
11.4810894492	-5.00495094461	-2.09067569779	9.58526744783	4.18423635062	-10.2225479167	6.08451281877	-7.1556507492	-4.80286078736	10.3069583696	-19.2367810756	-16.2143185323	6.3213216786	
11.3284444117	-4.27556583638	-3.69541166066	9.61633959322	9.10483100695	-10.2395174321	6.25209398978	-11.8012151484	-10.257603139	10.2579878564	-15.8374406163	-9.84285900247	-3.18043163168	
11.2246570625	-3.45277833714	-0.134452530926	13.1382024762	10.4509185799	-5.2180677821	3.95251069578	-4.54263485623	-13.3412749989	0.282810673387	-14.2198627748	-11.8491740194	2.98149801893	
11.0332199522	-2.6292531112	1.64955239883	13.9436098381	13.7794653238	-9.67140295808	-10.9949787552	-8.95991599328	-4.04414463081	0.681253047181	-8.21037013345	-13.396383459	-0.627454785671	
10.8740205553	-0.728597317515	5.59538492709	9.78001104929	9.98016764284	-4.25452701253	-13.443735136	-10.7086394472	-1.58122096389	-4.57702911336	-1.71629465076	-18.4957650971	0.43591034138	
10.7351125742	-0.162934107921	9.25940841687	7.99702907849	8.84513736742	1.19746541766	-8.23227192973	-8.29844689203	-1.78810145345	-7.84395885527	5.75728472158	-2.61554104187	6.49463715053	
10.6322212593	-0.663125740577	5.69340531302	5.5012500036	10.2776953488	1.35189316257	-6.33122614647	-8.97705756904	1.3455507962	-2.5892386708	9.85789719847	1.74917579938	8.37247453621	
10.5425950683	-1.01439386461	4.01029939482	5.59858564987	8.01254621944	1.1704592097	-1.85057435098	-7.83721944419	3.54033409003	-0.963527872271	-3.04090541525	-0.519603077844	-1.69427360087	
10.5056948986	-0.901558575815	7.11921843595	1.14461057572	8.34021705281	5.79602976538	-2.02957711518	-5.14660133989	5.26554175549	0.955624412484	-8.66832265234	-1.62080170853	-2.38175290809	
10.3857629245	-0.5568723717	9.80453177864	-4.87333218539	2.691907384	6.60019614641	2.32005631813	0.813912454758	-2.21205214015	-0.831609306469	-5.16302146841	-0.0612764570258	-4.43489997955	
10.4244328685	-1.07645851183	7.69688026488	-2.31709682211	2.55846092499	6.34174928193	5.23140240601	-9.25892109948	-4.07272572432	-0.295848646134	-0.0186762337909	-0.387199285464	-9.03642759934	
10.3333545065	-1.03320376556	6.17285353525	1.53799553637	7.01476755934	5.46048924064	2.84841400709	-14.2587375493	-4.32400917458	3.62731517072	6.54325475497	1.09032400995	-7.22289411593	
10.4771760373	-2.39795418988	4.3967469978	-0.425215457501	8.34056922645	4.83108030081	-5.33130211815	-12.6608447525	-4.57152333365	6.34593648555	-1.98301089622	0.364441984624	6.76940786431	
10.4810211608	-3.53695890421	4.19097827892	1.02858254043	7.95449176194	10.8804090207	-0.639395786121	-5.04534127995	0.869951551639	0.211841781214	-9.99378835043	-5.59571558911	-2.14218076862	
10.5708669726	-2.91153286256	6.87900745739	4.6837784385	7.46757290419	11.6650624286	-0.854314552928	2.15172085525	-0.968417073243	-5.07092835249	-7.64299426232	-5.87513442337	-1.76557305137	
10.7188471465	-3.16592713953	10.2897339364	9.88288291798	9.07682735506	17.4551742313	2.90125650995	2.6292622635	-1.16858350526	-8.30157455918	1.72041414204	2.5580731552	4.74150388234	
10.6852985593	-1.14117060605	10.9300126243	8.9380011059	6.38053119008	3.73195375547	2.48778251783	6.04921485582	5.16211788052	0.840293937008	6.83253367436	9.8853225887	3.92678943469	
10.4603454165	0.0600097445468	8.91445764472	5.06439050939	1.77468442473	-1.09295409007	4.1272996664	2.91237013457	5.81935832361	-7.59103903245	1.25324154991	15.7328360676	10.3059982991	
10.6001689681	-0.741841611443	8.75867125503	5.83057783214	8.79908557398	3.88905505651	-0.856662809933	-2.73539833056	-4.3517934177	-13.8390298804	-10.3505162314	10.303939083	3.65624325053	
10.703668551	0.526092457995	7.92632977922	6.53422651515	8.74819906869	-0.549132321733	1.35897198985	1.99236127577	-12.6233807836	-12.6053626595	-6.678081943	-1.4891679125	-0.242648681494	
10.7264414619	-0.0638622468213	5.57995847791	4.77048737943	5.69288088102	3.44909223594	5.09096424435	-2.05177973503	-16.4385543727	-13.2233108981	-7.93349429084	-5.34790585454	-1.70220516262	
10.5928437363	0.703665035373	8.41165092259	6.27689816399	6.00861809921	8.83355102191	5.33222671957	0.67587619787	-7.52319890533	2.18683466926	-0.0470512649499	-8.55893823338	6.83572060225	
10.7637804158	0.995785518583	9.35402390524	8.8399279927	5.76843129179	6.76833946812	3.84448301625	-2.48447723973	-8.82555853383	2.64847575782	7.96657236369	-5.69354041859	-4.91090069517	
10.8859230747	1.38366892006	12.4799363403	10.3617238	7.74613316617	4.1549838262	2.37740531456	-4.05304972777	-8.37383941075	-4.39516997733	2.52774959805	-5.53477554194	-1.90912957728	
